t_env,episode,epsilon,episode_reward
50,1,1.0,15.0
550,12,0.9905,0.0
1050,22,0.981,0.0
1550,32,0.9715,0.0
2050,42,0.962,0.0
2550,52,0.9525,0.0
3050,62,0.9430000000000001,14.0
3550,72,0.9335,0.0
4050,82,0.924,30.0
4550,92,0.9145,17.0
5050,102,0.905,0.0
5550,112,0.8955,60.0
6050,122,0.886,33.0
6550,132,0.8765000000000001,0.0
7050,142,0.867,66.0
7550,152,0.8575,10.0
8050,162,0.8480000000000001,29.0
8550,172,0.8385,45.0
9050,182,0.829,0.0
9550,192,0.8195,27.0
10050,202,0.81,17.0
10550,212,0.8005,0.0
11050,222,0.791,32.0
11550,232,0.7815000000000001,3.0
12050,242,0.772,0.0
12550,252,0.7625000000000001,20.0
13050,262,0.753,50.0
